时间戳,车速,加速度,方向盘角度,相对时间,是否急刹
279.6,30.402103525535306,-14.313812347474446,1.6863035486622622,-3.0,False
279.7,28.97750295237644,-14.24600573158866,4.482446824017727,-2.900000000000034,False
279.8,32.08226015607885,31.047572037024125,5.171005616521011,-2.8000000000000114,False
279.9,32.87151440256255,7.892542464837007,5.004346808408506,-2.7000000000000455,False
280.0,36.43322407058858,35.617096680260296,0.9662571410562166,-2.6000000000000227,False
280.1,36.65575544905421,2.2253137846562865,0.25868013322079,-2.5,False
280.2,31.083469833404816,-55.722856156493954,3.526253006465848,-2.400000000000034,False
280.3,30.388684591702162,-6.947852417026539,3.7689637453261513,-2.3000000000000114,False
280.4,29.20327327991774,-11.854113117844207,3.263786837802124,-2.2000000000000455,False
280.5,29.198212190737987,-0.05061089179754674,-1.6010755653506772,-2.1000000000000227,False
280.6,30.58540639057675,13.871941998387634,0.6558205843056395,-2.0,False
280.7,32.0515675904379,14.661611998611441,2.291702791405562,-1.900000000000034,False
280.8,32.448785566861574,3.9721797642367918,3.2859761175882234,-1.8000000000000114,False
280.9,30.87226449204551,-15.76521074816064,3.805599892160247,-1.7000000000000455,False
281.0,30.714721038947026,-1.575434530984836,2.5179415209962697,-1.6000000000000227,False
281.1,33.46940030424327,27.546792652962466,2.848473495340702,-1.5,False
281.2,33.9118975358085,4.424972315652269,2.313148955620631,-1.400000000000034,False
281.3,34.02325274106961,1.113552052611162,3.470228769977063,-1.3000000000000114,False
281.4,35.69691405105712,16.736613099875086,2.6793726207679067,-1.2000000000000455,False
281.5,33.641521751137105,-20.55392299920019,2.138867139171156,-1.1000000000000227,False
281.6,32.94351147295103,-6.980102781860786,1.4235242136955482,-1.0,False
281.7,32.78100026224658,-1.6251121070444796,2.074854819331044,-0.9000000000000341,False
281.8,29.306060719585798,-34.74939542660781,2.83262609851348,-0.8000000000000114,False
281.9,28.266485674267255,-10.395750453185428,2.3487481223832662,-0.7000000000000455,False
282.0,32.39495527684569,41.28469602578438,2.5250085935679323,-0.6000000000000227,False
282.1,32.7089369969415,3.139817200958106,4.3975844257556576,-0.5,False
282.2,29.302197151152534,-34.067398457889695,2.1905024932232195,-0.4000000000000341,False
282.3,29.265498464662898,-0.36698686489636145,0.30948334399067234,-0.30000000000001137,False
282.4,33.89778491827222,46.32286453609325,3.321294600107748,-0.20000000000004547,False
282.5,35.814854639197975,19.17069720925749,-1.2323966753378306,-0.10000000000002274,False
282.6,33.133598759116204,-26.812558800817712,-0.7175657391734394,0.0,True
282.7,32.658127326152,-4.75471432964202,2.061582634799735,0.0999999999999659,True
282.8,32.16884973653393,-4.892775896180659,2.366698873127936,0.19999999999998863,True
282.9,28.153130961362375,-40.15718775171553,-1.2127645723127531,0.2999999999999545,True
283.0,27.283241521661,-8.698894397013746,0.4545749672539038,0.39999999999997726,True
283.1,32.15021846125748,48.669769395964764,-0.049620905083001654,0.5,True
283.2,33.092552531151824,9.423340698943399,0.1310210122908705,0.5999999999999659,False
283.3,30.349557338621263,-27.42995192530561,2.932911694511332,0.6999999999999886,False
283.4,30.276993735876555,-0.7256360274470808,2.3996108673102734,0.7999999999999545,False
283.5,33.46426972438415,31.872759885075972,0.888806623417429,0.8999999999999773,False
283.6,36.318752525347605,28.54482800963453,-0.224828463396456,1.0,False
283.7,36.75629806105381,4.375455357062101,-1.892539878594475,1.099999999999966,False
283.8,34.04416582232941,-27.121322387244007,3.5864395390584543,1.1999999999999886,False
283.9,31.124600984512526,-29.195648378168855,1.8692804109018208,1.2999999999999545,False
284.0,29.053169539447502,-20.714314450650235,-0.789603135693003,1.3999999999999773,False
284.1,30.789895753715975,17.367262142684723,2.0013429390069604,1.5,False
284.2,31.277749269989105,4.878535162731303,0.35985899899906304,1.599999999999966,False
284.3,29.35186867796403,-19.258805920250737,-0.13596992403743946,1.6999999999999886,False
284.4,29.42174157454122,0.6987289657718776,1.246422757272154,1.7999999999999545,False
284.5,28.17723599217397,-12.445055823672497,-1.1694111100224702,1.8999999999999773,False
284.6,28.531055770803185,3.5381977862921588,-0.4364795090232929,2.0,False
284.7,28.46610537756971,-0.6495039323347385,0.4312936869870378,2.099999999999966,False
284.8,28.876680849969812,4.1057547240010095,-0.8732754245828395,2.1999999999999886,False
284.9,28.92926105636465,0.5258020639483618,1.4009976801851325,2.2999999999999545,False
285.0,30.950922123446134,20.216610670814852,3.738133007356518,2.3999999999999773,False
285.1,30.07881392287406,-8.721082005720753,-1.5714235248643562,2.5,False
285.2,29.12221566463345,-9.565982582406072,-3.4558775537956836,2.599999999999966,False
285.3,32.56884774947078,34.46632084837326,-4.191851893540456,2.6999999999999886,False
285.4,31.430449957687085,-11.383977917836923,-0.551969812986899,2.7999999999999545,False
285.5,28.48865255339875,-29.417974042883337,-1.6399145700553102,2.8999999999999773,False
285.6,28.874491628724286,3.8583907532553496,0.03972130144124697,3.0,False
285.7,31.682602096156618,28.08110467432332,-0.17305374163500925,3.099999999999966,False
285.8,32.28100870311131,5.984066069546934,-3.7067399333764928,3.1999999999999886,False
285.9,29.67587263203983,-26.05136071071481,-4.191911602719955,3.2999999999999545,False
286.0,30.071615368114777,3.9574273607494703,-0.03186859176109458,3.3999999999999773,False
286.1,29.175904880095512,-8.957104880192652,-0.41419494089207715,3.5,False
286.2,29.432853624676557,2.569487445810452,-1.5977056582276663,3.599999999999966,False
286.3,31.65974650431611,22.268928796395535,-4.121046632110402,3.6999999999999886,False
286.4,30.136358544623803,-15.233879596923074,0.07568713469657484,3.7999999999999545,False
286.5,28.22575430406953,-19.106042405542745,1.6167481077230563,3.8999999999999773,False
286.6,27.317453543547543,-9.083007605219855,-0.43063505977791006,4.0,False
286.7,29.337389755860954,20.199362123134108,-2.740663923095556,4.099999999999966,False
286.8,32.47053809831169,31.331483424507418,-1.0152693269117288,4.199999999999989,False
286.9,30.671832479755377,-17.987056185563155,-3.894774921223653,4.2999999999999545,False
287.0,29.475250699889777,-11.965817798655998,0.8957114984501942,4.399999999999977,False
287.1,27.25980873867223,-22.154419612175467,-1.1136492056361464,4.5,False
287.2,25.654268181384417,-16.055405572878136,-4.870219361061229,4.599999999999966,False
287.3,28.697016676854496,30.427484954700788,-1.9912368262469684,4.699999999999989,False
287.4,28.168045916707413,-5.289707601470823,-0.5186580018366798,4.7999999999999545,False
287.5,26.768335059876357,-13.997108568310566,-2.1660952419510373,4.899999999999977,False
287.6,27.089484832231598,3.2114977235524123,-2.1058724709997456,5.0,False
287.7,28.89066228742176,18.011774551901603,-4.056284799031519,5.099999999999966,False
287.8,29.569302861882203,6.786405744604451,-0.5270926735667207,5.199999999999989,False
287.9,25.731468806039477,-38.37834055842727,-3.00907910309155,5.2999999999999545,False
