时间戳,车速,加速度,方向盘角度,相对时间,是否急刹
555.1,3.8908844764925608,11.633735814724737,-0.24331302253072942,-3.0,False
555.2,4.202333015528035,3.1144853903547443,2.226395009207825,-2.8999999999999773,False
555.3,4.329478665857323,1.2714565032928782,2.0811656711456257,-2.800000000000068,False
555.4,1.1588307531245317,-31.706479127327913,0.609252418633857,-2.7000000000000455,False
555.5,1.3315136242935157,1.7268287116898406,0.7034852454513023,-2.6000000000000227,False
555.6,5.045359034897929,37.138454106044136,0.4692575336922453,-2.5,False
555.7,4.852527568620294,-1.9283146627763514,-4.4658985982494235,-2.3999999999999773,False
555.8,4.40646305723474,-4.460645113855541,-0.2636458023518268,-2.300000000000068,False
555.9,2.846754745716318,-15.597083115184223,-2.7942722959009476,-2.2000000000000455,False
556.0,1.6096554368940037,-12.370993088223141,-0.28136078496195277,-2.1000000000000227,False
556.1,2.2063527620068797,5.96697325112876,-2.9709377030983743,-2.0,False
556.2,3.331589161987491,11.252363999806114,-3.1159735439467484,-1.8999999999999773,False
556.3,4.281172257906881,9.495830959193903,2.4031095416620376,-1.8000000000000682,False
556.4,4.161598645762773,-1.1957361214410867,1.2717993854149792,-1.7000000000000455,False
556.5,5.711922076692138,15.503234309293656,-0.935336153013113,-1.6000000000000227,False
556.6,5.680443493792952,-0.3147858289918659,-0.6170626397177206,-1.5,False
556.7,4.424969435290899,-12.554740585020525,-1.5415481934514583,-1.3999999999999773,False
556.8,1.8568478952856893,-25.6812154000521,0.03537909390504046,-1.3000000000000682,False
556.9,1.409827484438953,-4.470204108467364,-2.5146554924538673,-1.2000000000000455,False
557.0,2.0745592811231717,6.647317966842188,0.7672705965085103,-1.1000000000000227,False
557.1,1.5299050327228407,-5.446542484003309,-1.7835115567234592,-1.0,False
557.2,1.7352163365061877,2.0531130378334694,-2.173599529217237,-0.8999999999999773,False
557.3,0.7491161341399106,-9.86100202366277,-1.346462068389874,-0.8000000000000682,False
