时间戳,车速,加速度,方向盘角度,相对时间,是否急刹
200.5,14.991962978645942,28.172463533683718,-1.5996617112006486,-3.0,False
200.6,13.421646883850608,-15.703160947953343,-2.5621430378219534,-2.9000000000000057,False
200.7,14.38420653762476,9.625596537741519,0.20669408294410996,-2.8000000000000114,False
200.8,16.9919366778356,26.077301402108404,-3.4375189145787237,-2.6999999999999886,False
200.9,13.567713653847768,-34.24223023987832,-0.7712904339786322,-2.5999999999999943,False
201.0,10.993500501194168,-25.742131526536003,-3.42929514558802,-2.5,False
201.1,12.227600592811458,12.341000916172895,-2.009912576574416,-2.4000000000000057,False
201.2,11.938552171833592,-2.890484209778652,-3.1166128299738767,-2.3000000000000114,False
201.3,14.31344290359826,23.748907317646673,-3.0174538486915137,-2.1999999999999886,False
201.4,15.409769804156127,10.963269005578677,-3.6755097435438984,-2.0999999999999943,False
201.5,13.74624387397346,-16.635259301826668,-0.24473473984002503,-2.0,False
201.6,11.008895885814516,-27.373479881589446,-4.412713828403133,-1.9000000000000057,False
201.7,12.336749910189026,13.278540243745098,-4.438452616308928,-1.8000000000000114,False
201.8,13.461859552799044,11.251096426100187,1.2741701328012542,-1.6999999999999886,False
201.9,12.577084709907034,-8.847748428920106,-1.0206489746347698,-1.5999999999999943,False
202.0,14.83074112560395,22.536564156969163,-7.7537930834908915,-1.5,False
202.1,16.76078423375553,19.300431081515814,-4.1199960561693185,-1.4000000000000057,False
202.2,14.360693708228686,-24.00090525526844,-6.618058860408922,-1.3000000000000114,False
202.3,7.769894951216871,-65.90798757011814,-4.898749877127086,-1.1999999999999886,False
202.4,9.988609691078342,22.1871473986147,-9.276371382892616,-1.0999999999999943,False
202.5,17.198607530968395,72.09997839890053,-3.2739791553878845,-1.0,False
202.6,18.761469136308847,15.628616053404496,-5.2832256887471605,-0.9000000000000057,False
202.7,16.35566198156322,-24.058071547456272,-2.8775579767036987,-0.8000000000000114,False
202.8,13.740513305272845,-26.151486762903744,-6.244322703049864,-0.6999999999999886,False
202.9,14.61768837427212,8.77175068999275,-2.823654871404434,-0.5999999999999943,False
203.0,13.876059336941896,-7.416290373302239,-3.8133982423454755,-0.5,False
203.1,13.361404281046813,-5.146550558950835,0.027561826433756487,-0.4000000000000057,False
203.2,15.561677713029246,22.00273431982433,-0.14510327539771728,-0.30000000000001137,False
203.3,16.419462022931565,8.577843099023195,-1.3872969051909485,-0.19999999999998863,False
203.4,19.783010647560893,33.63548624629329,-3.6000893135084917,-0.09999999999999432,False
203.5,18.763841730664446,-10.19168916896449,1.036317988319173,0.0,True
203.6,13.843686895059749,-49.20154835604696,-6.026807264299119,0.09999999999999432,True
203.7,13.199741277143085,-6.4394561791666405,-5.7128667425132225,0.19999999999998863,True
203.8,11.292872264298861,-19.06869012844224,-3.0570539001711032,0.30000000000001137,True
203.9,10.272723504525425,-10.20148759773436,1.6361177252460362,0.4000000000000057,True
204.0,12.296233686631036,20.235101821056105,-3.2578473626256375,0.5,True
204.1,12.53625172525712,2.400180386260846,-3.1996195971310097,0.5999999999999943,False
204.2,13.363050022753638,8.267982974965182,-5.695666680699297,0.6999999999999886,False
204.3,12.90015687600327,-4.628931467503676,-0.8974702871239955,0.8000000000000114,False
204.4,14.33803696859008,14.378800925868092,-0.8592369461067935,0.9000000000000057,False
204.5,15.557106523816298,12.19069555226218,-1.1624859701279842,1.0,False
204.6,13.84700216771658,-17.10104356099718,-3.9729225030927866,1.0999999999999943,False
204.7,13.340505089966335,-5.064970777502449,-4.100548817464254,1.1999999999999886,False
204.8,13.57316105291979,2.3265596295345503,-5.244855238503592,1.3000000000000114,False
204.9,15.288834227233568,17.156731743137783,-2.4611750366097223,1.4000000000000057,False
205.0,13.741801206288358,-15.470330209452108,-4.758890869910321,1.5,False
205.1,11.503692401476204,-22.381088048121534,-4.9209257909801,1.5999999999999943,False
205.2,12.335777369333204,8.32084967857,-3.380365210327402,1.6999999999999886,False
205.3,11.29139012383124,-10.44387245501964,-3.4770760724987264,1.8000000000000114,False
205.4,10.505602851849345,-7.857872719818957,-3.53940468504502,1.9000000000000057,False
205.5,11.797854811924559,12.922519600752143,-1.4941617894443193,2.0,False
205.6,14.32636900360817,25.285141916836107,-2.2314941497720326,2.0999999999999943,False
205.7,15.422853012100111,10.964840084919416,-2.9273924329997594,2.1999999999999886,False
205.8,14.39023220686213,-10.326208052379808,-1.945513871704411,2.3000000000000114,False
205.9,15.261582962635911,8.71350755773781,-4.254039249164544,2.4000000000000057,False
206.0,14.754254232052986,-5.0732873058292505,-2.01887722861284,2.5,False
206.1,14.052986694254782,-7.012675377982038,-1.8857008965749829,2.5999999999999943,False
206.2,14.093862480602736,0.40875786347953635,-5.14951175761339,2.6999999999999886,False
206.3,13.896128349274006,-1.9773413132872975,-0.10760251279936406,2.8000000000000114,False
206.4,13.167011774396828,-7.291165748771782,-3.816508728240051,2.9000000000000057,False
206.5,9.101200726679977,-40.65811047716851,-1.8267722206637016,3.0,False
206.6,9.7646478768638,6.634471501838224,0.36856166910022425,3.0999999999999943,False
206.7,15.547993672922036,57.83345796058237,-0.06091845381833361,3.1999999999999886,False
206.8,17.130003568303714,15.820098953816775,-1.7947765636972495,3.3000000000000114,False
206.9,16.435516073417396,-6.944874948863156,-2.538795350351271,3.4000000000000057,False
207.0,16.892198200754954,4.566821273375581,0.13166806027370237,3.5,False
207.1,15.569168398471101,-13.230298022838536,-0.3627507474360714,3.5999999999999943,False
207.2,14.003297022330797,-15.658713761403042,-2.896904687818312,3.6999999999999886,False
207.3,12.936455255194838,-10.668417671359585,-3.197267678940376,3.8000000000000114,False
207.4,12.159266391759607,-7.771888634352315,-5.698791391511396,3.9000000000000057,False
207.5,14.002566655352673,18.433002635930666,-1.1919363166328372,4.0,False
207.6,16.275940192368296,22.733735370156225,-1.61065651234194,4.099999999999994,False
207.7,15.13682373276049,-11.391164596078056,0.8824946439254988,4.199999999999989,False
207.8,12.649695112101478,-24.871286206590124,-0.6157953505940339,4.300000000000011,False
207.9,12.85391081506849,2.042157029670122,1.3911205136501748,4.400000000000006,False
208.0,14.425531763209047,15.716209481405574,-2.614938385059734,4.5,False
208.1,12.253757254549807,-21.71774508659241,1.113753902578913,4.599999999999994,False
208.2,7.9027482242025595,-43.510090303472474,-2.1622064162633627,4.699999999999989,False
208.3,9.238070700933374,13.353224767308154,0.5094759816190964,4.800000000000011,False
208.4,10.846892150156204,16.088214492228303,-3.904116725277143,4.900000000000006,False
208.5,10.906379038047843,0.5948688789163903,-0.4567803843924751,5.0,False
208.6,12.511942473180486,16.05563435132643,-4.836471273725248,5.099999999999994,False
208.7,12.590718900097864,0.7877642691737741,-1.341034433729324,5.199999999999989,False
208.8,14.987802991138073,23.970840910402096,0.13463832626126193,5.300000000000011,False
