时间戳,车速,加速度,方向盘角度,相对时间,是否急刹
497.3,18.913307349966015,-6.630747354699089,-0.40349672837980366,-3.0,False
497.4,20.013493520867517,11.001861709015017,-3.381932748812255,-2.900000000000034,False
497.5,24.321128099842486,43.076345789749695,-1.003389048528001,-2.8000000000000114,False
497.6,26.587273809010185,22.661457091676986,-0.04911427397093826,-2.6999999999999886,False
497.7,25.1354139397905,-14.518598692196854,-2.7836975827856083,-2.6000000000000227,False
497.8,21.662263664354516,-34.73150275435984,0.5183698461321873,-2.5,False
497.9,19.311904830309803,-23.503588340447124,-0.9480732916212669,-2.400000000000034,False
498.0,24.00393223159838,46.92027401288577,-6.448312432208086,-2.3000000000000114,False
498.1,26.261597050766184,22.57664819167804,-1.2144533899112933,-2.1999999999999886,False
498.2,24.740500420734442,-15.210966300317423,-2.6755016496603297,-2.1000000000000227,False
498.3,25.187709857086496,4.47209436352054,-0.8379123401626114,-2.0,False
498.4,27.892096840303573,27.04386983217077,-0.07183213146665035,-1.900000000000034,False
498.5,26.742926432802108,-11.491704075014653,-1.6170677247929466,-1.8000000000000114,False
498.6,24.422714909952248,-23.2021152284986,1.2768631501033356,-1.6999999999999886,False
498.7,25.072377315532467,6.496624055802194,-2.45640379066709,-1.6000000000000227,False
498.8,28.585462445820863,35.130851302883954,-0.8937823927906439,-1.5,False
498.9,25.176279307271997,-34.09183138548865,-0.5770207349895367,-1.400000000000034,False
499.0,22.6414664794294,-25.348128278425968,-2.4241264142176564,-1.3000000000000114,False
499.1,25.646584290702297,30.051178112728962,-0.7134365509996967,-1.1999999999999886,False
499.2,25.499963054979506,-1.4662123572279029,-3.500885702651708,-1.1000000000000227,False
499.3,24.71393143455026,-7.860316204292452,-3.196217210019944,-1.0,False
499.4,23.81791751384609,-8.960139207041706,-5.014567134745212,-0.9000000000000341,False
499.5,25.89845004990464,20.805325360585485,-1.9442327503847316,-0.8000000000000114,False
499.6,30.668386604605836,47.699365547011965,-1.8129442756924425,-0.6999999999999886,False
499.7,30.840213853727874,1.7182724912203895,-0.14023740497182002,-0.6000000000000227,False
499.8,24.925403379531986,-59.14810474195889,-0.950703767794268,-0.5,False
499.9,23.104126456297298,-18.21276923234688,-3.1356838937763634,-0.4000000000000341,False
500.0,22.9041264562973,-2.0,-4.954435586021857,-0.30000000000001137,False
500.1,22.604126456297298,-3.0,-1.7632192350916385,-0.19999999999998863,False
500.2,22.2041264562973,-4.0,-0.4371043928643443,-0.10000000000002274,False
500.3,21.7041264562973,-5.0,-1.1767653331103634,0.0,True
500.4,21.104126456297298,-6.0,-0.5455261076834654,0.0999999999999659,True
500.5,20.471800032323472,-6.323264239738258,-3.164415435324295,0.19999999999998863,True
500.6,19.914138587773884,-5.576614445495878,-3.69882739111679,0.30000000000001137,True
500.7,19.315088541886876,-5.9905004588700645,-4.263132162128356,0.39999999999997726,True
500.8,18.715088541886875,-6.0,-2.9236389017028603,0.5,True
500.9,18.515088541886875,-2.0,-2.990310702650083,0.5999999999999659,True
501.0,19.851475496516887,13.363869546300116,-2.439814291807221,0.6999999999999886,False
501.1,17.490694447657784,-23.607810488591028,-3.1305534066672163,0.8000000000000114,False
501.2,16.0571286891214,-14.335657585363855,-3.1567431598465086,0.8999999999999773,False
501.3,16.181901868265566,1.247731791441673,-4.459137589330178,1.0,False
501.4,15.793570049739813,-3.8833181852575294,-1.0374986815164902,1.099999999999966,False
501.5,12.544073590802949,-32.49496458936864,-2.78140667771399,1.1999999999999886,False
501.6,16.39727944322652,38.53205852423571,-3.295749620756638,1.3000000000000114,False
