时间戳,车速,加速度,方向盘角度,相对时间,是否急刹
291.3,30.01181275738999,20.776756226955193,-2.3416770624614505,-3.0,False
291.4,31.600702867211076,15.888901098210866,-3.226446692247924,-2.900000000000034,False
291.5,30.26183630174065,-13.388665654704255,-2.0673178818176594,-2.8000000000000114,False
291.6,28.444528841728875,-18.173074600117758,0.5790975528887281,-2.6999999999999886,False
291.7,28.80748357276277,3.6295473103389497,-3.973421649510942,-2.6000000000000227,False
291.8,29.70070176460852,8.932181918457509,-6.398176940295805,-2.5,False
291.9,28.427631127964005,-12.730706366445155,-1.3244969378821259,-2.400000000000034,False
292.0,27.553498514739655,-8.741326132243508,0.38306346575024053,-2.3000000000000114,False
292.1,28.291757389772634,7.382588750329795,-2.203941851646265,-2.1999999999999886,False
292.2,27.02991385453198,-12.618435352406543,-5.16957753599215,-2.1000000000000227,False
292.3,27.411427004466177,3.815131499341966,-3.2451532167669765,-2.0,False
292.4,27.83780144357658,4.263744391104041,-5.236389018847801,-1.900000000000034,False
292.5,27.477455154052887,-3.6034628952369374,-1.7142890120741048,-1.8000000000000114,False
292.6,27.37268608522226,-1.0476906883062753,-5.7019228558214055,-1.6999999999999886,False
292.7,29.865625565579524,24.92939480357265,-3.5976260639529754,-1.6000000000000227,False
292.8,30.973047558732404,11.074219931528795,-5.002755837872627,-1.5,False
292.9,29.860819345437598,-11.122282132948058,-2.7358292074785897,-1.400000000000034,False
293.0,27.650453594510356,-22.103657509272416,-3.7162490403803368,-1.3000000000000114,False
293.1,24.9638809523051,-26.86572642205256,-2.622819897442905,-1.1999999999999886,False
293.2,27.03106533272933,20.6718438042423,-2.9231158889562363,-1.1000000000000227,False
293.3,29.62982612848389,25.987607957545613,-4.931306166659736,-1.0,False
293.4,30.356617127994515,7.26790999510623,-1.6931076251280273,-0.9000000000000341,False
293.5,28.087219632712426,-22.693974952820906,-3.0319741058876493,-0.8000000000000114,False
293.6,25.48444343086733,-26.027762018450957,-4.89779472435128,-0.6999999999999886,False
293.7,23.88165143883046,-16.027919920368685,1.5761036290256873,-0.6000000000000227,False
293.8,23.587642951625952,-2.9400848720450945,-1.9366273669587246,-0.5,False
293.9,27.492013386667665,39.04370435041713,-3.17847959939482,-0.4000000000000341,False
294.0,27.33118000170709,-1.6083338496057564,-0.022760495481815912,-0.30000000000001137,False
294.1,26.74716291804485,-5.8401708366223914,0.8505021080607746,-0.19999999999998863,False
294.2,27.1111876494245,3.640247313796525,-3.10254481310345,-0.10000000000002274,False
294.3,26.586508522397537,-5.2467912702696395,-2.0945344847952296,0.0,True
294.4,25.100601194028847,-14.859073283686897,-4.741595090771392,0.0999999999999659,True
294.5,24.692126371621132,-4.084748224077153,-3.035021874463828,0.19999999999998863,True
